1.1435297153639112E-14,0.044130490074082596,0.999025775366092,0.1919806790008721,1.4328815911568427E-15,-0.999025775366092,0.044130490074082596,-0.061555375221225936,1.0,9.26342336171615E-16,-1.1490374624001376E-14,1.5258075277404981E-15,0.0,0.0,0.0,1.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03020029515809919,0.03217828967708114,0.9990257753660922,0.16937611376919695,0.6836741045923342,-0.7284519329068266,0.044130490074079765,-0.06255389854883456,0.7291623007823661,0.6843408062637842,-1.7263968032921184E-14,1.910004523900974E-15,0.0,0.0,0.0,1.0
-0.04413049007407999,1.1268763699945339E-14,0.9990257753660922,0.13144134720315206,0.9990257753660923,1.1102230246251565E-15,0.04413049007407993,-0.0642296109085001,-6.661338147750939E-16,1.0,-1.1324274851176597E-14,2.226834385590579E-15,0.0,0.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.04413049007407999,1.1268763699945339E-14,0.9990257753660922,0.13144134720315206,0.9990257753660923,1.1102230246251565E-15,0.04413049007407993,-0.0642296109085001,-6.661338147750939E-16,1.0,-1.1324274851176597E-14,2.226834385590579E-15,0.0,0.0,0.0,1.0
-0.0441304900740801,1.1657341758564144E-14,0.9990257753660922,0.13144134720315204,0.9948203728581999,-0.09165853533641122,0.04394472262122029,-0.06395923613594093,0.09156923933337902,0.995790496490092,0.004044936083856532,-0.005887192061098574,0.0,0.0,0.0,1.0
-0.04413049007408043,1.1435297153639112E-14,0.9990257753660923,0.13144134720315212,0.947828258099854,-0.31601991564133736,0.04186891526465769,-0.06093800753391654,0.31571204125471425,0.9487525562115986,0.013946113750410605,-0.02029783622097808,0.0,0.0,0.0,1.0
-0.04413049007408032,1.1601830607332886E-14,0.9990257753660924,0.13144134720315212,0.846905686786827,-0.5304254792314804,0.037410809536659206,-0.054449468752276776,0.5299087256631608,0.8477315677630833,0.023407936346253905,-0.03406902214699087,0.0,0.0,0.0,1.0
-0.04413049007407921,1.199040866595169E-14,0.9990257753660922,0.1314413472031522,0.7473540638790468,-0.6636053252054427,0.03301326343232652,-0.048049071322758014,0.6629588245504355,0.7480828646339779,0.029285228217076076,-0.04262311183475273,0.0,0.0,0.0,1.0
-0.04413049007407821,1.2101430968414206E-14,0.999025775366092,0.1314413472031522,0.6363032765008511,-0.7709267761695782,0.028107758698661833,-0.040909366782332035,0.7701757203132951,0.6369237833405035,0.03402137644358523,-0.049516326872315095,0.0,0.0,0.0,1.0
-0.04413049007407854,1.2045919817182948E-14,0.9990257753660924,0.13144134720315215,0.38786003124431245,-0.9215590331133123,0.017133144790681426,-0.024936392541677774,0.9206612276016531,0.3882382625234889,0.040668851763479515,-0.05919137812608083,0.0,0.0,0.0,1.0
-0.044130490074078876,1.2032042029375134E-14,0.9990257753660924,0.13144134720315215,0.2461370700598462,-0.9691740433086908,0.010872742020264753,-0.015824705057595673,0.9682298500811554,0.24637709669667932,0.04277012549828555,-0.062249671704334535,0.0,0.0,0.0,1.0
-0.04413049007407854,1.1952244749480201E-14,0.9990257753660924,0.1314413472031522,0.03215594603737322,-0.9994818545028347,0.001420441486524043,-0.0020673779929456806,0.998508134659034,0.03218730370153886,0.044107624059358266,-0.06419633062482315,0.0,0.0,0.0,1.0
-0.04413049007407854,1.1952244749480201E-14,0.9990257753660924,0.11133890636168806,0.03215594603737322,-0.9994818545028347,0.001420441486524043,-0.0020673779929456806,0.998508134659034,0.03218730370153886,0.044107624059358266,-0.06419633062482315,0.0,0.0,0.0,1.0
-0.04413049007407854,1.1952244749480201E-14,0.9990257753660924,0.08035841246386483,0.03215594603737322,-0.9994818545028347,0.001420441486524043,-0.0020673779929456806,0.998508134659034,0.03218730370153886,0.044107624059358266,-0.06419633062482315,0.0,0.0,0.0,1.0
-0.04413049007407854,1.1952244749480201E-14,0.9990257753660924,0.044816810896653125,0.03215594603737322,-0.9994818545028347,0.001420441486524043,-0.0020673779929456806,0.998508134659034,0.03218730370153886,0.044107624059358266,-0.06419633062482315,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0